ENSEMBL_ID	length
"ENSG00000238707"	69
"ENSG00000238709"	62
"ENSG00000238711"	96
"ENSG00000238713"	113
"ENSG00000238719"	64
"ENSG00000238721"	63
"ENSG00000238723"	102
"ENSG00000238724"	104
"ENSG00000238728"	77
"ENSG00000238730"	62
"ENSG00000238731"	62
"ENSG00000238735"	62
"ENSG00000238741"	330
"ENSG00000238745"	104
"ENSG00000238749"	112
"ENSG00000238750"	62
"ENSG00000238754"	135
"ENSG00000238755"	2816
"ENSG00000238759"	63
"ENSG00000238761"	104
"ENSG00000238764"	104
"ENSG00000238765"	123
"ENSG00000238777"	62
"ENSG00000238778"	61
"ENSG00000238782"	62
"ENSG00000238783"	105
"ENSG00000238785"	76
"ENSG00000238788"	62
"ENSG00000238789"	64
"ENSG00000238793"	104
"ENSG00000238795"	270
"ENSG00000238797"	100
"ENSG00000238804"	104
"ENSG00000238808"	62
"ENSG00000238812"	62
"ENSG00000238813"	104
"ENSG00000238819"	85
"ENSG00000238825"	162
"ENSG00000238829"	63
"ENSG00000238830"	62
"ENSG00000238832"	145
"ENSG00000238833"	161
"ENSG00000238835"	134
"ENSG00000238837"	592
"ENSG00000238840"	133
"ENSG00000238842"	67
"ENSG00000238845"	113
"ENSG00000238854"	75
"ENSG00000238862"	84
"ENSG00000238875"	261
"ENSG00000238880"	61
"ENSG00000238882"	107
"ENSG00000238884"	63
"ENSG00000238886"	82
"ENSG00000238898"	161
"ENSG00000238901"	104
"ENSG00000238902"	104
"ENSG00000238904"	64
"ENSG00000238906"	105
"ENSG00000238908"	111
"ENSG00000238912"	102
"ENSG00000238913"	62
"ENSG00000238917"	142
"ENSG00000238923"	63
"ENSG00000238924"	62
"ENSG00000238926"	101
"ENSG00000238933"	112
"ENSG00000238934"	129
"ENSG00000238936"	73
"ENSG00000238941"	107
"ENSG00000238942"	69
"ENSG00000238943"	110
"ENSG00000238949"	62
"ENSG00000238950"	76
"ENSG00000238959"	66
"ENSG00000238961"	138
"ENSG00000238962"	62
"ENSG00000238963"	131
"ENSG00000238964"	62
"ENSG00000238965"	109
"ENSG00000238966"	72
"ENSG00000238987"	62
"ENSG00000238998"	68
"ENSG00000239001"	107
"ENSG00000239002"	330
"ENSG00000239003"	63
"ENSG00000239005"	127
"ENSG00000239007"	64
"ENSG00000239008"	127
"ENSG00000239010"	62
"ENSG00000239014"	71
"ENSG00000239021"	119
"ENSG00000239023"	160
"ENSG00000239030"	103
"ENSG00000239035"	104
"ENSG00000239039"	104
"ENSG00000239040"	103
"ENSG00000239041"	104
"ENSG00000239043"	86
"ENSG00000239053"	64
"ENSG00000239057"	79
"ENSG00000239069"	102
"ENSG00000239075"	107
"ENSG00000239078"	62
"ENSG00000239079"	104
"ENSG00000239080"	104
"ENSG00000239081"	62
"ENSG00000239082"	61
"ENSG00000239093"	105
"ENSG00000239096"	104
"ENSG00000239099"	62
"ENSG00000239102"	60
"ENSG00000239105"	63
"ENSG00000239106"	103
"ENSG00000239108"	107
"ENSG00000239112"	70
"ENSG00000239115"	62
"ENSG00000239118"	77
"ENSG00000239119"	63
"ENSG00000239122"	187
"ENSG00000239127"	96
"ENSG00000239128"	104
"ENSG00000239129"	104
"ENSG00000239137"	104
"ENSG00000239142"	136
"ENSG00000239143"	102
"ENSG00000239148"	133
"ENSG00000239149"	152
"ENSG00000239151"	62
"ENSG00000239152"	116
"ENSG00000239153"	104
"ENSG00000239168"	62
"ENSG00000239169"	67
"ENSG00000239175"	108
"ENSG00000239180"	95
"ENSG00000239182"	128
"ENSG00000239183"	133
"ENSG00000239184"	137
"ENSG00000239185"	61
"ENSG00000239189"	106
"ENSG00000239190"	104
"ENSG00000239194"	160
"ENSG00000239195"	73
"ENSG00000239197"	143
"ENSG00000239198"	884
"ENSG00000239199"	504
"ENSG00000239200"	377
"ENSG00000239201"	478
"ENSG00000239202"	276
"ENSG00000239203"	477
"ENSG00000239205"	1948
"ENSG00000239207"	979
"ENSG00000239210"	356
"ENSG00000239211"	298
"ENSG00000239212"	853
"ENSG00000239213"	5815
"ENSG00000239215"	394
"ENSG00000239216"	410
"ENSG00000239218"	1318
"ENSG00000239219"	7977
"ENSG00000239221"	320
"ENSG00000239223"	371
"ENSG00000239224"	290
"ENSG00000239225"	512
"ENSG00000239226"	385
"ENSG00000239227"	167
"ENSG00000239228"	283
"ENSG00000239238"	302
"ENSG00000239246"	447
"ENSG00000239247"	310
"ENSG00000239249"	301
"ENSG00000239250"	295
"ENSG00000239253"	237
"ENSG00000239254"	1751
"ENSG00000239255"	25
"ENSG00000239256"	341
"ENSG00000239257"	471
"ENSG00000239261"	372
"ENSG00000239263"	1081
"ENSG00000239264"	4387
"ENSG00000239265"	3064
"ENSG00000239268"	1233
"ENSG00000239269"	888
"ENSG00000239272"	490
"ENSG00000239279"	297
"ENSG00000239280"	432
"ENSG00000239281"	136
"ENSG00000239282"	2746
"ENSG00000239288"	1619
"ENSG00000239291"	803
"ENSG00000239293"	281
"ENSG00000239300"	568
"ENSG00000239304"	439
"ENSG00000239305"	7594
"ENSG00000239306"	3937
"ENSG00000239311"	411
"ENSG00000239314"	564
"ENSG00000239315"	583
"ENSG00000239316"	293
"ENSG00000239317"	238
"ENSG00000239319"	295
"ENSG00000239320"	171
"ENSG00000239322"	1139
"ENSG00000239323"	577
"ENSG00000239327"	348
"ENSG00000239332"	4070
"ENSG00000239333"	303
"ENSG00000239335"	623
"ENSG00000239344"	749
"ENSG00000239345"	1092
"ENSG00000239350"	179
"ENSG00000239351"	803
"ENSG00000239354"	349
"ENSG00000239356"	286
"ENSG00000239365"	334
"ENSG00000239367"	286
"ENSG00000239374"	480
"ENSG00000239377"	420
"ENSG00000239381"	1651
"ENSG00000239382"	4293
"ENSG00000239383"	352
"ENSG00000239388"	3232
"ENSG00000239389"	5441
"ENSG00000239390"	288
"ENSG00000239392"	1540
"ENSG00000239393"	354
"ENSG00000239395"	453
"ENSG00000239396"	294
"ENSG00000239397"	648
"ENSG00000239398"	294
"ENSG00000239402"	2596
"ENSG00000239405"	612
"ENSG00000239407"	1133
"ENSG00000239408"	363
"ENSG00000239412"	459
"ENSG00000239413"	251
"ENSG00000239415"	2277
"ENSG00000239419"	296
"ENSG00000239426"	930
"ENSG00000239428"	562
"ENSG00000239432"	377
"ENSG00000239435"	3389
"ENSG00000239437"	287
"ENSG00000239438"	339
"ENSG00000239439"	477
"ENSG00000239440"	4922
"ENSG00000239443"	381
"ENSG00000239445"	9390
"ENSG00000239446"	244
"ENSG00000239453"	465
"ENSG00000239454"	1371
"ENSG00000239455"	1776
"ENSG00000239462"	395
"ENSG00000239464"	301
"ENSG00000239465"	485
"ENSG00000239466"	276
"ENSG00000239467"	2905
"ENSG00000239468"	288
"ENSG00000239470"	483
"ENSG00000239471"	297
"ENSG00000239472"	281
"ENSG00000239473"	739
"ENSG00000239474"	2616
"ENSG00000239480"	541
"ENSG00000239481"	778
"ENSG00000239482"	1262
"ENSG00000239483"	361
"ENSG00000239486"	338
"ENSG00000239490"	763
"ENSG00000239494"	297
"ENSG00000239498"	754
"ENSG00000239503"	952
"ENSG00000239504"	287
"ENSG00000239508"	1308
"ENSG00000239510"	471
"ENSG00000239511"	2404
"ENSG00000239513"	3699
"ENSG00000239516"	1874
"ENSG00000239517"	156
"ENSG00000239519"	2656
"ENSG00000239521"	4874
"ENSG00000239523"	4496
"ENSG00000239524"	400
"ENSG00000239525"	336
"ENSG00000239527"	444
"ENSG00000239528"	369
"ENSG00000239532"	478
"ENSG00000239533"	1506
"ENSG00000239539"	300
"ENSG00000239542"	279
"ENSG00000239544"	364
"ENSG00000239545"	296
"ENSG00000239547"	297
"ENSG00000239552"	845
"ENSG00000239553"	290
"ENSG00000239555"	297
"ENSG00000239556"	793
"ENSG00000239557"	1231
"ENSG00000239559"	287
"ENSG00000239560"	300
"ENSG00000239568"	166
"ENSG00000239569"	736
"ENSG00000239570"	690
"ENSG00000239571"	395
"ENSG00000239572"	4835
"ENSG00000239576"	174
"ENSG00000239577"	339
"ENSG00000239579"	283
"ENSG00000239580"	297
"ENSG00000239586"	898
"ENSG00000239589"	6032
"ENSG00000239590"	942
"ENSG00000239593"	838
"ENSG00000239595"	290
"ENSG00000239600"	387
"ENSG00000239602"	321
"ENSG00000239605"	3203
"ENSG00000239607"	276
"ENSG00000239608"	588
"ENSG00000239614"	313
"ENSG00000239615"	436
"ENSG00000239617"	396
"ENSG00000239620"	1084
"ENSG00000239622"	380
"ENSG00000239625"	236
"ENSG00000239626"	860
"ENSG00000239627"	479
"ENSG00000239628"	469
"ENSG00000239632"	276
"ENSG00000239636"	1030
"ENSG00000239640"	297
"ENSG00000239641"	346
"ENSG00000239642"	1674
"ENSG00000239648"	952
"ENSG00000239649"	2528
"ENSG00000239650"	672
"ENSG00000239653"	2456
"ENSG00000239659"	578
"ENSG00000239661"	493
"ENSG00000239665"	15012
"ENSG00000239670"	863
"ENSG00000239671"	345
"ENSG00000239672"	3438
"ENSG00000239674"	274
"ENSG00000239677"	1598
"ENSG00000239679"	276
"ENSG00000239683"	672
"ENSG00000239684"	252
"ENSG00000239686"	348
"ENSG00000239689"	544
"ENSG00000239690"	303
"ENSG00000239694"	881
"ENSG00000239696"	1441
"ENSG00000239697"	1911
"ENSG00000239699"	974
"ENSG00000239701"	291
"ENSG00000239702"	296
"ENSG00000239703"	298
"ENSG00000239704"	3245
"ENSG00000239705"	603
"ENSG00000239706"	596
"ENSG00000239708"	294
"ENSG00000239710"	288
"ENSG00000239713"	5375
"ENSG00000239715"	568
"ENSG00000239716"	466
"ENSG00000239718"	415
"ENSG00000239719"	181
"ENSG00000239722"	475
"ENSG00000239726"	275
"ENSG00000239731"	295
"ENSG00000239732"	3870
"ENSG00000239736"	1927
"ENSG00000239739"	263
"ENSG00000239742"	317
"ENSG00000239744"	304
"ENSG00000239745"	298
"ENSG00000239748"	282
"ENSG00000239763"	473
"ENSG00000239767"	1739
"ENSG00000239774"	563
"ENSG00000239775"	708
"ENSG00000239779"	2367
"ENSG00000239780"	909
"ENSG00000239783"	372
"ENSG00000239789"	2100
"ENSG00000239791"	2129
"ENSG00000239792"	555
"ENSG00000239793"	252
"ENSG00000239794"	293
"ENSG00000239797"	483
"ENSG00000239799"	395
"ENSG00000239801"	364
"ENSG00000239804"	259
"ENSG00000239805"	360
"ENSG00000239808"	296
"ENSG00000239809"	348
"ENSG00000239810"	1845
"ENSG00000239819"	534
"ENSG00000239820"	317
"ENSG00000239821"	298
"ENSG00000239822"	266
"ENSG00000239823"	106
"ENSG00000239825"	282
"ENSG00000239827"	1763
"ENSG00000239828"	4381
"ENSG00000239829"	1456
"ENSG00000239830"	780
"ENSG00000239831"	342
"ENSG00000239835"	1129
"ENSG00000239839"	494
"ENSG00000239840"	435
"ENSG00000239855"	380
"ENSG00000239856"	298
"ENSG00000239857"	5390
"ENSG00000239861"	476
"ENSG00000239862"	398
"ENSG00000239868"	270
"ENSG00000239870"	477
"ENSG00000239872"	329
"ENSG00000239873"	1020
"ENSG00000239877"	1604
"ENSG00000239880"	1953
"ENSG00000239881"	498
"ENSG00000239883"	3214
"ENSG00000239884"	279
"ENSG00000239886"	1005
"ENSG00000239887"	4313
"ENSG00000239888"	305
"ENSG00000239893"	2306
"ENSG00000239899"	275
"ENSG00000239900"	7111
"ENSG00000239906"	323
"ENSG00000239908"	281
"ENSG00000239910"	298
"ENSG00000239911"	1163
"ENSG00000239912"	156
"ENSG00000239917"	496
"ENSG00000239919"	227
"ENSG00000239920"	5265
"ENSG00000239921"	6861
"ENSG00000239922"	4030
"ENSG00000239923"	285
"ENSG00000239924"	459
"ENSG00000239926"	747
"ENSG00000239930"	449
"ENSG00000239932"	293
"ENSG00000239939"	736
"ENSG00000239941"	554
"ENSG00000239942"	291
"ENSG00000239944"	270
"ENSG00000239945"	1319
"ENSG00000239946"	464
"ENSG00000239948"	277
"ENSG00000239951"	400
"ENSG00000239953"	299
"ENSG00000239958"	285
"ENSG00000239959"	943
"ENSG00000239961"	2183
"ENSG00000239964"	311
"ENSG00000239967"	105
"ENSG00000239969"	740
"ENSG00000239975"	479
"ENSG00000239978"	904
"ENSG00000239981"	900
"ENSG00000239983"	353
"ENSG00000239984"	298
"ENSG00000239985"	194
"ENSG00000239986"	330
"ENSG00000239988"	367
"ENSG00000239989"	391
"ENSG00000239991"	429
"ENSG00000239992"	316
"ENSG00000239994"	266
"ENSG00000239995"	498
"ENSG00000239997"	590
"ENSG00000239998"	5349
"ENSG00000240002"	909
"ENSG00000240003"	752
"ENSG00000240005"	622
"ENSG00000240006"	294
"ENSG00000240012"	518
"ENSG00000240014"	284
"ENSG00000240015"	621
"ENSG00000240021"	4007
"ENSG00000240023"	949
"ENSG00000240024"	2131
"ENSG00000240027"	255
"ENSG00000240031"	878
"ENSG00000240032"	709
"ENSG00000240033"	789
"ENSG00000240034"	263
"ENSG00000240036"	376
"ENSG00000240038"	7491
"ENSG00000240040"	705
"ENSG00000240041"	46
"ENSG00000240043"	239
"ENSG00000240045"	783
"ENSG00000240047"	766
"ENSG00000240048"	2193
"ENSG00000240051"	466
"ENSG00000240052"	437
"ENSG00000240053"	3031
"ENSG00000240056"	288
"ENSG00000240057"	6841
"ENSG00000240058"	961
"ENSG00000240063"	1877
"ENSG00000240065"	3338
"ENSG00000240068"	464
"ENSG00000240069"	931
"ENSG00000240074"	574
"ENSG00000240083"	769
"ENSG00000240084"	291
"ENSG00000240086"	9663
"ENSG00000240087"	888
"ENSG00000240089"	932
"ENSG00000240093"	574
"ENSG00000240095"	569
"ENSG00000240096"	542
"ENSG00000240097"	1258
"ENSG00000240098"	248
"ENSG00000240100"	316
"ENSG00000240103"	2247
"ENSG00000240106"	297
"ENSG00000240107"	1853
"ENSG00000240108"	406
"ENSG00000240116"	251
"ENSG00000240121"	246
"ENSG00000240122"	397
"ENSG00000240125"	451
"ENSG00000240128"	1281
"ENSG00000240131"	156
"ENSG00000240132"	1586
"ENSG00000240135"	1366
"ENSG00000240137"	5691
"ENSG00000240138"	1307
"ENSG00000240143"	326
"ENSG00000240151"	288
"ENSG00000240152"	829
"ENSG00000240156"	228
"ENSG00000240159"	822
"ENSG00000240160"	290
"ENSG00000240163"	312
"ENSG00000240167"	571
"ENSG00000240173"	298
"ENSG00000240174"	573
"ENSG00000240175"	591
"ENSG00000240179"	453
"ENSG00000240180"	489
"ENSG00000240183"	293
"ENSG00000240184"	5430
"ENSG00000240186"	297
"ENSG00000240189"	299
"ENSG00000240194"	1263
"ENSG00000240197"	170
"ENSG00000240198"	647
"ENSG00000240199"	286
"ENSG00000240201"	745
"ENSG00000240202"	294
"ENSG00000240203"	303
"ENSG00000240204"	969
"ENSG00000240205"	289
"ENSG00000240207"	6252
"ENSG00000240210"	801
"ENSG00000240211"	303
"ENSG00000240215"	374
"ENSG00000240216"	3934
"ENSG00000240219"	2219
"ENSG00000240224"	2345
"ENSG00000240225"	4690
"ENSG00000240230"	6715
"ENSG00000240231"	252
"ENSG00000240233"	281
"ENSG00000240235"	280
"ENSG00000240236"	1133
"ENSG00000240237"	471
"ENSG00000240238"	479
"ENSG00000240240"	6084
"ENSG00000240241"	1047
"ENSG00000240244"	1013
"ENSG00000240246"	231
"ENSG00000240247"	491
"ENSG00000240250"	283
"ENSG00000240253"	3736
"ENSG00000240254"	552
"ENSG00000240255"	1319
"ENSG00000240265"	1030
"ENSG00000240268"	1590
"ENSG00000240270"	495
"ENSG00000240271"	462
"ENSG00000240280"	3546
"ENSG00000240281"	532
"ENSG00000240286"	327
"ENSG00000240288"	3166
"ENSG00000240291"	1575
"ENSG00000240294"	291
"ENSG00000240296"	649
"ENSG00000240298"	321
"ENSG00000240299"	303
"ENSG00000240302"	297
"ENSG00000240303"	5033
"ENSG00000240305"	838
"ENSG00000240306"	293
"ENSG00000240309"	1384
"ENSG00000240311"	568
"ENSG00000240317"	286
"ENSG00000240320"	170
"ENSG00000240322"	299
"ENSG00000240327"	293
"ENSG00000240328"	342
"ENSG00000240338"	1441
"ENSG00000240342"	879
"ENSG00000240344"	2914
"ENSG00000240347"	292
"ENSG00000240350"	889
"ENSG00000240354"	483
"ENSG00000240355"	229
"ENSG00000240356"	2128
"ENSG00000240359"	231
"ENSG00000240361"	1414
"ENSG00000240364"	332
"ENSG00000240366"	318
"ENSG00000240370"	1783
"ENSG00000240371"	789
"ENSG00000240373"	346
"ENSG00000240374"	303
"ENSG00000240375"	979
"ENSG00000240376"	629
"ENSG00000240382"	378
"ENSG00000240385"	171
"ENSG00000240386"	357
"ENSG00000240388"	457
"ENSG00000240392"	575
"ENSG00000240393"	803
"ENSG00000240395"	868
"ENSG00000240399"	779
"ENSG00000240401"	5246
"ENSG00000240403"	1877
"ENSG00000240404"	286
"ENSG00000240405"	15702
"ENSG00000240409"	207
"ENSG00000240411"	790
"ENSG00000240412"	897
"ENSG00000240416"	315
"ENSG00000240418"	893
"ENSG00000240419"	347
"ENSG00000240423"	1482
"ENSG00000240424"	576
"ENSG00000240426"	319
"ENSG00000240427"	349
"ENSG00000240429"	2246
"ENSG00000240432"	704
"ENSG00000240435"	337
"ENSG00000240436"	321
"ENSG00000240438"	2590
"ENSG00000240439"	291
"ENSG00000240440"	361
"ENSG00000240441"	535
"ENSG00000240443"	463
"ENSG00000240445"	6188
"ENSG00000240449"	577
"ENSG00000240450"	795
"ENSG00000240452"	288
"ENSG00000240454"	158
"ENSG00000240457"	293
"ENSG00000240458"	153
"ENSG00000240459"	394
"ENSG00000240463"	441
"ENSG00000240470"	294
"ENSG00000240471"	725
"ENSG00000240474"	305
"ENSG00000240476"	962
"ENSG00000240477"	728
"ENSG00000240478"	477
"ENSG00000240480"	657
"ENSG00000240481"	296
"ENSG00000240484"	348
"ENSG00000240486"	419
"ENSG00000240487"	1624
"ENSG00000240489"	873
"ENSG00000240490"	288
"ENSG00000240494"	427
"ENSG00000240497"	1387
"ENSG00000240498"	20420
"ENSG00000240499"	3458
"ENSG00000240502"	287
"ENSG00000240505"	3550
"ENSG00000240509"	354
"ENSG00000240511"	317
"ENSG00000240513"	201
"ENSG00000240518"	316
"ENSG00000240519"	351
"ENSG00000240520"	2412
"ENSG00000240521"	1414
"ENSG00000240522"	791
"ENSG00000240527"	587
"ENSG00000240531"	407
"ENSG00000240533"	272
"ENSG00000240534"	347
"ENSG00000240535"	4140
"ENSG00000240540"	1183
"ENSG00000240541"	2330
"ENSG00000240542"	753
"ENSG00000240545"	295
"ENSG00000240549"	673
"ENSG00000240553"	666
"ENSG00000240554"	802
"ENSG00000240562"	697
"ENSG00000240563"	3831
"ENSG00000240566"	727
"ENSG00000240567"	2845
"ENSG00000240568"	183
"ENSG00000240571"	575
"ENSG00000240572"	176
"ENSG00000240573"	554
"ENSG00000240577"	293
"ENSG00000240578"	337
"ENSG00000240579"	637
"ENSG00000240583"	3436
"ENSG00000240584"	290
"ENSG00000240589"	300
"ENSG00000240590"	889
"ENSG00000240591"	2258
"ENSG00000240596"	538
"ENSG00000240601"	532
"ENSG00000240602"	2012
"ENSG00000240606"	250
"ENSG00000240611"	836
"ENSG00000240613"	300
"ENSG00000240616"	748
"ENSG00000240621"	403
"ENSG00000240622"	712
"ENSG00000240624"	536
"ENSG00000240625"	305
"ENSG00000240626"	262
"ENSG00000240627"	482
"ENSG00000240631"	353
"ENSG00000240632"	4863
"ENSG00000240634"	694
"ENSG00000240637"	299
"ENSG00000240639"	304
"ENSG00000240641"	287
"ENSG00000240647"	281
"ENSG00000240651"	306
"ENSG00000240652"	345
"ENSG00000240654"	1893
"ENSG00000240661"	4265
"ENSG00000240663"	281
"ENSG00000240665"	133
"ENSG00000240666"	828
"ENSG00000240667"	568
"ENSG00000240668"	1440
"ENSG00000240669"	459
"ENSG00000240671"	398
"ENSG00000240673"	501
"ENSG00000240674"	480
"ENSG00000240677"	453
"ENSG00000240680"	307
"ENSG00000240682"	4102
"ENSG00000240687"	2962
"ENSG00000240692"	304
"ENSG00000240694"	5564
"ENSG00000240695"	730
"ENSG00000240698"	668
"ENSG00000240704"	1048
"ENSG00000240707"	5997
"ENSG00000240708"	2307
"ENSG00000240710"	683
"ENSG00000240713"	223
"ENSG00000240718"	303
"ENSG00000240720"	4450
"ENSG00000240721"	795
"ENSG00000240723"	282
"ENSG00000240724"	385
"ENSG00000240729"	476
"ENSG00000240731"	386
"ENSG00000240733"	290
"ENSG00000240738"	744
"ENSG00000240739"	315
"ENSG00000240747"	2943
"ENSG00000240750"	297
"ENSG00000240751"	1053
"ENSG00000240752"	401
"ENSG00000240755"	578
"ENSG00000240758"	662
"ENSG00000240759"	252
"ENSG00000240760"	368
"ENSG00000240761"	552
"ENSG00000240764"	4990
"ENSG00000240766"	491
"ENSG00000240767"	291
"ENSG00000240770"	998
"ENSG00000240771"	3391
"ENSG00000240772"	268
"ENSG00000240774"	357
"ENSG00000240775"	348
"ENSG00000240776"	495
"ENSG00000240777"	553
"ENSG00000240785"	641
"ENSG00000240787"	417
"ENSG00000240790"	495
"ENSG00000240791"	294
"ENSG00000240792"	1049
"ENSG00000240793"	384
"ENSG00000240796"	351
"ENSG00000240801"	373
"ENSG00000240803"	272
"ENSG00000240804"	840
"ENSG00000240808"	290
"ENSG00000240809"	1411
"ENSG00000240813"	476
"ENSG00000240821"	579
"ENSG00000240823"	275
"ENSG00000240824"	343
"ENSG00000240827"	554
"ENSG00000240828"	479
"ENSG00000240837"	294
"ENSG00000240842"	505
"ENSG00000240846"	319
"ENSG00000240847"	301
"ENSG00000240849"	7931
"ENSG00000240853"	300
"ENSG00000240854"	1310
"ENSG00000240857"	1586
"ENSG00000240859"	5197
"ENSG00000240861"	496
"ENSG00000240863"	269
"ENSG00000240864"	378
"ENSG00000240868"	470
"ENSG00000240869"	305
"ENSG00000240870"	574
"ENSG00000240871"	992
"ENSG00000240873"	168
"ENSG00000240874"	429
"ENSG00000240875"	3961
"ENSG00000240877"	297
"ENSG00000240881"	881
"ENSG00000240882"	1227
"ENSG00000240888"	441
"ENSG00000240889"	1648
"ENSG00000240890"	2247
"ENSG00000240891"	8974
"ENSG00000240893"	2022
"ENSG00000240895"	801
"ENSG00000240898"	483
"ENSG00000240902"	539
"ENSG00000240905"	301
"ENSG00000240912"	380
"ENSG00000240914"	615
"ENSG00000240915"	550
"ENSG00000240919"	478
"ENSG00000240922"	553
"ENSG00000240925"	332
"ENSG00000240927"	276
"ENSG00000240934"	413
"ENSG00000240935"	991
"ENSG00000240936"	292
"ENSG00000240940"	292
"ENSG00000240950"	633
"ENSG00000240951"	685
"ENSG00000240954"	1278
"ENSG00000240959"	734
"ENSG00000240960"	166
"ENSG00000240961"	289
"ENSG00000240963"	642
"ENSG00000240964"	284
"ENSG00000240966"	292
"ENSG00000240970"	435
"ENSG00000240972"	730
"ENSG00000240973"	1257
"ENSG00000240974"	208
"ENSG00000240975"	515
"ENSG00000240977"	303
"ENSG00000240979"	253
"ENSG00000240980"	455
"ENSG00000240983"	249
"ENSG00000240990"	3128
"ENSG00000240991"	474
"ENSG00000240992"	423
"ENSG00000240993"	302
"ENSG00000240995"	468
"ENSG00000240996"	667
"ENSG00000240997"	298
"ENSG00000241002"	435
"ENSG00000241003"	383
"ENSG00000241007"	1143
"ENSG00000241008"	711
"ENSG00000241011"	357
"ENSG00000241014"	1887
"ENSG00000241015"	2920
"ENSG00000241018"	1487
"ENSG00000241020"	400
"ENSG00000241022"	1083
"ENSG00000241026"	483
"ENSG00000241030"	453
"ENSG00000241032"	300
"ENSG00000241035"	358
"ENSG00000241037"	304
"ENSG00000241042"	171
"ENSG00000241045"	753
"ENSG00000241048"	606
"ENSG00000241052"	460
"ENSG00000241054"	433
"ENSG00000241057"	1148
"ENSG00000241058"	3463
"ENSG00000241059"	647
"ENSG00000241061"	894
"ENSG00000241064"	283
"ENSG00000241067"	413
"ENSG00000241069"	156
"ENSG00000241073"	384
"ENSG00000241074"	283
"ENSG00000241081"	374
"ENSG00000241082"	253
"ENSG00000241084"	395
"ENSG00000241088"	550
"ENSG00000241095"	1507
"ENSG00000241097"	319
"ENSG00000241098"	1808
"ENSG00000241101"	496
"ENSG00000241102"	359
"ENSG00000241103"	331
"ENSG00000241104"	1962
"ENSG00000241105"	568
"ENSG00000241106"	1968
"ENSG00000241111"	6505
"ENSG00000241112"	428
"ENSG00000241114"	307
"ENSG00000241119"	2371
"ENSG00000241120"	288
"ENSG00000241123"	1150
"ENSG00000241127"	2560
"ENSG00000241128"	1087
"ENSG00000241129"	441
"ENSG00000241130"	282
"ENSG00000241131"	2473
"ENSG00000241134"	359
"ENSG00000241135"	4129
"ENSG00000241136"	1280
"ENSG00000241143"	407
"ENSG00000241144"	300
"ENSG00000241146"	957
"ENSG00000241149"	1453
"ENSG00000241151"	580
"ENSG00000241152"	304
"ENSG00000241155"	624
"ENSG00000241156"	279
"ENSG00000241157"	360
"ENSG00000241158"	7003
"ENSG00000241159"	284
"ENSG00000241162"	308
"ENSG00000241163"	9574
"ENSG00000241168"	1834
"ENSG00000241169"	428
"ENSG00000241170"	1532
"ENSG00000241172"	302
"ENSG00000241174"	292
"ENSG00000241175"	304
"ENSG00000241179"	355
"ENSG00000241180"	443
"ENSG00000241183"	496
"ENSG00000241185"	1000
"ENSG00000241186"	2489
"ENSG00000241187"	464
"ENSG00000241188"	291
"ENSG00000241198"	305
"ENSG00000241200"	820
"ENSG00000241202"	268
"ENSG00000241203"	339
"ENSG00000241204"	452
"ENSG00000241207"	284
"ENSG00000241211"	592
"ENSG00000241213"	1330
"ENSG00000241216"	301
"ENSG00000241217"	297
"ENSG00000241218"	1368
"ENSG00000241219"	1253
"ENSG00000241220"	634
"ENSG00000241221"	293
"ENSG00000241223"	297
"ENSG00000241224"	2547
"ENSG00000241225"	69
"ENSG00000241226"	296
"ENSG00000241227"	298
"ENSG00000241228"	450
"ENSG00000241229"	290
"ENSG00000241230"	302
"ENSG00000241231"	7253
"ENSG00000241233"	1183
"ENSG00000241241"	708
"ENSG00000241243"	285
"ENSG00000241244"	378
"ENSG00000241246"	300
"ENSG00000241248"	296
"ENSG00000241250"	555
"ENSG00000241251"	478
"ENSG00000241255"	402
"ENSG00000241257"	188
"ENSG00000241258"	3540
"ENSG00000241261"	552
"ENSG00000241269"	583
"ENSG00000241278"	1086
"ENSG00000241280"	2157
"ENSG00000241281"	378
"ENSG00000241282"	334
"ENSG00000241286"	850
"ENSG00000241288"	6732
"ENSG00000241291"	295
"ENSG00000241293"	1547
"ENSG00000241294"	390
"ENSG00000241295"	372
"ENSG00000241305"	1043
"ENSG00000241307"	601
"ENSG00000241313"	2624
"ENSG00000241316"	11122
"ENSG00000241317"	333
"ENSG00000241318"	928
"ENSG00000241319"	568
"ENSG00000241322"	4286
"ENSG00000241324"	254
"ENSG00000241326"	436
"ENSG00000241328"	1321
"ENSG00000241333"	276
"ENSG00000241334"	334
"ENSG00000241336"	1596
"ENSG00000241343"	3964
"ENSG00000241344"	477
"ENSG00000241345"	2064
"ENSG00000241346"	205
"ENSG00000241347"	295
"ENSG00000241350"	574
"ENSG00000241351"	392
"ENSG00000241352"	759
"ENSG00000241353"	595
"ENSG00000241354"	388
"ENSG00000241356"	944
"ENSG00000241357"	333
"ENSG00000241358"	914
"ENSG00000241359"	558
"ENSG00000241360"	2205
"ENSG00000241361"	1882
"ENSG00000241362"	307
"ENSG00000241367"	776
"ENSG00000241369"	10264
"ENSG00000241370"	1606
"ENSG00000241383"	1059
"ENSG00000241385"	517
"ENSG00000241388"	4671
"ENSG00000241391"	295
"ENSG00000241392"	284
"ENSG00000241395"	296
"ENSG00000241397"	223
"ENSG00000241399"	4077
"ENSG00000241400"	362
"ENSG00000241404"	2609
"ENSG00000241406"	297
"ENSG00000241409"	851
"ENSG00000241411"	631
