"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","chr","start","end","strand"
"ENSG00000166435",198.988080658321,-0.606506021325265,0.440777022514204,-1.37599282708917,0.168823854000152,0.393895490226393,"XRRA1","11","74807739","74949200","-1"
"ENSG00000078814",36.2481593921803,0.643355413915638,0.467617364133596,1.3758159197267,0.168878631440999,0.393898069647382,"MYH7B","20","34975403","35002437","1"
"ENSG00000279759",80.3099078503336,-0.272422481635131,0.198005315292721,-1.37583418522072,0.168872975112158,0.393898069647382,"AC118344.2","19","40355842","40360606","1"
"ENSG00000134202",835.166609587254,-0.328636551169538,0.238920977235566,-1.37550312648151,0.168975517099321,0.394061429930701,"GSTM3","1","109733932","109741038","-1"
"ENSG00000131558",2329.03410921871,-0.0829904704767637,0.0603485671810885,-1.37518543278307,0.169073963319739,0.394165761373433,"EXOC4","7","133253073","134066589","1"
"ENSG00000134539",28.5955348733892,-0.783828487555789,0.569958593616063,-1.37523759854702,0.169057795356482,0.394165761373433,"KLRD1","12","10226058","10329608","1"
"ENSG00000241014",16.9347834745051,-0.470285780129769,0.34210208859978,-1.37469426759317,0.16922624917286,0.394458136471215,"AC114490.1","1","34975699","34978706","-1"
"ENSG00000145833",1283.81452308924,0.151370462048659,0.110120168873745,1.3745934427526,0.169257522655641,0.394468389574389,"DDX46","5","134758771","134855133","1"
"ENSG00000186399",23.8518647703499,-0.484618123311179,0.352596986998594,-1.37442502681712,0.169309770966184,0.3945275151995,"GOLGA8R","15","30403740","30414162","-1"
"ENSG00000090432",765.438963925145,0.192771931212547,0.140292830498365,1.37406830076604,0.169420479378504,0.394579399260214,"MUL1","1","20499448","20508151","-1"
"ENSG00000130024",1450.06734719014,0.199848678474356,0.145449553875422,1.37400681644941,0.16943956625815,0.394579399260214,"PHF10","6","169703902","169725566","-1"
"ENSG00000155016",1290.83115404301,0.242159571354119,0.176230628300022,1.37410604325746,0.169408763589468,0.394579399260214,"CYP2U1","4","107931549","107953461","1"
"ENSG00000232320",27.3461791929946,0.560265382505324,0.407726584071127,1.37412031590167,0.169404333322505,0.394579399260214,"AC009299.2","2","161340816","161341326","-1"
"ENSG00000184319",266.669133990358,-0.315349724917531,0.229531930156482,-1.37388172836147,0.169478402947776,0.394607233259431,"RPL23AP82","22","50756948","50801309","1"
"ENSG00000173846",195.170540734738,-0.326257799071869,0.237547842505032,-1.37344037997296,0.169615483793816,0.39486377020232,"PLK3","1","44800377","44805990","1"
"ENSG00000168826",68.7757988829317,-0.288854490993763,0.210371867404135,-1.37306615451038,0.169731781675072,0.395071850844705,"ZBTB49","4","4290251","4321786","1"
"ENSG00000180884",49.5959969088327,-0.278504915086036,0.203013964105647,-1.37185102666684,0.170109818639958,0.39588610357298,"ZNF792","19","34956354","34964229","-1"
"ENSG00000204946",233.378918114988,0.238362514392754,0.173762942412579,1.37176840518039,0.170135545805856,0.39588610357298,"ZNF783","7","149262171","149297302","1"
"ENSG00000255176",12.0700999893759,0.664837974229387,0.484754134411011,1.37149521176788,0.170220635145243,0.396021316002834,"AP000941.1","11","118636620","118638097","1"
"ENSG00000279198",20.0085303342614,0.46083936958591,0.336091048746718,1.37117418421103,0.170320663749787,0.396191236532388,"AC008894.3","19","16074293","16077395","-1"
"ENSG00000074695",4119.15794012446,-0.209061697589998,0.152572157736606,-1.37024802356739,0.170609491911306,0.396604496144262,"LMAN1","18","59327823","59359265","-1"
"ENSG00000083799",1162.43458513524,-0.192846550164933,0.140746303082521,-1.37017133623656,0.170633423705615,0.396604496144262,"CYLD","16","50742050","50801935","1"
"ENSG00000102445",317.326520330435,-0.733445206338166,0.535197932079365,-1.37041861034209,0.170556265961358,0.396604496144262,"RUBCNL","13","46342000","46438190","-1"
"ENSG00000124772",12.1412906907825,0.881131866884821,0.642923391956353,1.37050833413235,0.170528275618928,0.396604496144262,"CPNE5","6","36740775","36839444","-1"
"ENSG00000142303",414.679732020261,-0.275546112332217,0.201084384875462,-1.37030089384052,0.170592994164116,0.396604496144262,"ADAMTS10","19","8580240","8610735","-1"
"ENSG00000146350",141.083665936889,-0.18557061781241,0.135466583119453,-1.36986268893175,0.170729768615118,0.396765602237604,"TBC1D32","6","121079494","121334745","-1"
"ENSG00000103160",462.460587813612,-0.228036088583482,0.166483018134257,-1.36972582032112,0.170772505480991,0.396784570320717,"HSDL1","16","84122141","84145192","-1"
"ENSG00000132286",407.005541066584,0.199880368329481,0.145933933105843,1.36966340915729,0.170791995863625,0.396784570320717,"TIMM10B","11","6481501","6484681","1"
"ENSG00000099949",367.361182830559,0.269216404107788,0.196637577901785,1.36909947213779,0.17096818331126,0.396809754615716,"LZTR1","22","20982269","20999032","1"
"ENSG00000106588",55.8925687459298,-0.326310340192506,0.238279415267234,-1.36944410337143,0.17086049608259,0.396809754615716,"PSMA2","7","42916861","42932185","-1"
"ENSG00000108469",371.917030976203,-0.133852478911854,0.0977740991644324,-1.36899731171899,0.171000115233583,0.396809754615716,"RECQL5","17","75626845","75667189","-1"
"ENSG00000111880",333.013955368858,0.188998646454701,0.138072644844984,1.3688348381165,0.171050908235145,0.396809754615716,"RNGTT","6","88609897","88963618","-1"
"ENSG00000153140",256.110123245557,-0.174544978695809,0.1274776882975,-1.36921982997107,0.170930569217191,0.396809754615716,"CETN3","5","90392261","90409786","-1"
"ENSG00000165383",37.5050147985042,0.856346415041975,0.625309299429869,1.3694765387669,0.170850363581965,0.396809754615716,"LRRC18","10","48909483","48914232","-1"
"ENSG00000175592",253.740068418649,-0.448555983008047,0.327596563728528,-1.36923286954791,0.170926494475508,0.396809754615716,"FOSL1","11","65892049","65900573","-1"
"ENSG00000189159",483.279670805042,0.24183688200001,0.176667807882362,1.36887916875633,0.171037048332337,0.396809754615716,"JPT1","17","75135248","75168281","-1"
"ENSG00000257038",18.3747109342098,0.497648550693931,0.363576704872245,1.36875807504993,0.171074910072845,0.396809754615716,"AP002761.3","11","73307235","73309361","-1"
"ENSG00000260565",384.705170382786,-0.557088006216928,0.406955413014629,-1.36891656530663,0.171025357015395,0.396809754615716,"ERVK13-1","16","2660348","2682379","-1"
"ENSG00000287356",22.268196858261,0.411511401823398,0.300663600355257,1.36867715725204,0.171100213718686,0.396809754615716,"AL590822.3","1","2315040","2323085","1"
"ENSG00000274220",16.6255562700648,-0.662037486063548,0.483750889296998,-1.36855042690597,0.171139848948396,0.396838973596295,"AC009163.6","16","75433836","75436392","1"
"ENSG00000183671",393.674572394896,0.467710775476215,0.341792482846776,1.36840568166003,0.171185126792864,0.396881265371293,"GPR1","2","206175316","206218047","-1"
"ENSG00000130508",12484.3046866787,0.280332294107574,0.20489121275861,1.36820066772626,0.171249272669132,0.396967281149324,"PXDN","2","1631887","1744852","-1"
"ENSG00000235609",108.477486961965,-0.291237212572149,0.212909349789616,-1.36789301578316,0.171345566250037,0.397127778528033,"AF127577.4","21","14818843","15014430","-1"
"ENSG00000180875",378.563663265673,-0.586561362390227,0.428836501169432,-1.36779719261462,0.171375566719538,0.397132292688518,"GREM2","1","240489573","240612155","-1"
"ENSG00000181444",11.9688101108499,-0.816718685663995,0.597179162660648,-1.36762756762178,0.171428682822895,0.397132292688518,"ZNF467","7","149764182","149773588","-1"
"ENSG00000268516",36.7169553154375,-0.400592108519427,0.292894758065503,-1.36769982216561,0.171406055642144,0.397132292688518,"AC020915.3","19","58257270","58278808","-1"
"ENSG00000074755",1946.98052552589,0.0947390277710895,0.069286463191191,1.3673526314897,0.171514802066344,0.397221756558762,"ZZEF1","17","4004445","4143030","-1"
"ENSG00000283050",75.4071792474024,-0.295457245927124,0.21608311404122,-1.36733148834,0.171521426152707,0.397221756558762,"GTF2IP12","4","119405523","119454638","-1"
"ENSG00000169814",394.259493536328,-0.192662293561075,0.140934488087871,-1.36703440140892,0.171614522862342,0.397374659500466,"BTD","3","15601341","15647640","1"
"ENSG00000040633",865.3735775156,-0.244861554561406,0.179139006419538,-1.36688016449052,0.171662870259782,0.397423913197646,"PHF23","17","7235029","7239722","-1"
"ENSG00000055609",2163.42703484173,-0.197986196739356,0.144885855739036,-1.36649775597118,0.171782784731762,0.397513434383226,"KMT2C","7","152134922","152436005","-1"
"ENSG00000261373",19.6290544962678,0.514123660355989,0.37618954778358,1.36666120413256,0.171731523497713,0.397513434383226,"VPS9D1-AS1","16","89711856","89718165","1"
"ENSG00000267414",81.2902448286292,-0.458586335689441,0.335585831810673,-1.3665247224983,0.171774326598248,0.397513434383226,"AC120049.1","18","44676927","44679717","-1"
"ENSG00000127191",150.841708386156,-0.256561325342415,0.187800009578685,-1.36614117282523,0.171894657435783,0.397595591244275,"TRAF2","9","136881912","136926607","1"
"ENSG00000149532",1239.66757530694,-0.109692431679495,0.0802932329534086,-1.36614790119543,0.171892546004305,0.397595591244275,"CPSF7","11","61402641","61430031","-1"
"ENSG00000227252",65.2632430015089,-0.315975888818025,0.231293443510291,-1.36612557633509,0.171899551848765,0.397595591244275,"AC012063.1","2","236910797","237085838","-1"
"ENSG00000153132",171.660473217745,-0.681073221356367,0.498632863761689,-1.3658811339035,0.171976275183349,0.397657273460842,"CLGN","4","140388453","140427661","-1"
"ENSG00000196981",163.589826545755,-0.211863794982257,0.155112937624857,-1.36586798126828,0.171980404137445,0.397657273460842,"WDR5B","3","122412332","122416051","-1"
"ENSG00000261167",35.6719587447023,0.406805957389713,0.297925095015311,1.36546388403033,0.172107296916498,0.397887998762066,"AC107027.3","3","131455126","131458598","-1"
"ENSG00000164161",17.475716990842,1.27171176396761,0.931613318912356,1.36506395749292,0.172232948986754,0.398115783500405,"HHIP","4","144646156","144745271","1"
"ENSG00000170222",162.111136010431,0.202555227627331,0.148411563764811,1.36482105901344,0.172309298236122,0.39822519355029,"ADPRM","17","10697594","10711233","1"
"ENSG00000203739",47.2190149470639,0.351592621294323,0.257625939890853,1.36474076113329,0.172334543495806,0.39822519355029,"AL645568.1","1","173417793","173489407","-1"
"ENSG00000166479",2303.63532600563,-0.190342593232389,0.139504465356529,-1.36441935923653,0.172435618376545,0.398396034398068,"TMX3","18","68673688","68715108","-1"
"ENSG00000120149",179.077281597268,-1.10769602485,0.811932810217614,-1.36427055405374,0.172482429835392,0.398441470746598,"MSX2","5","174724582","174730896","1"
"ENSG00000025800",1967.23369523213,0.147743769616048,0.108326532518524,1.3638742622061,0.172607142550677,0.398575220378867,"KPNA6","1","32108056","32176563","1"
"ENSG00000065320",4542.06995577535,0.512164042339245,0.375576516751995,1.36367429670115,0.172670097122402,0.398575220378867,"NTN1","17","9021510","9244000","1"
"ENSG00000134954",1089.8130445057,0.206933512791902,0.151748011060752,1.36366540388498,0.172672897221184,0.398575220378867,"ETS1","11","128458761","128587558","-1"
"ENSG00000153790",108.674341360385,0.297333881607633,0.21804183051625,1.36365522571355,0.172676102084018,0.398575220378867,"C7orf31","7","25134692","25180356","-1"
"ENSG00000198915",41.3673225280197,-0.565656923583731,0.414782306027319,-1.3637441023014,0.172648118473086,0.398575220378867,"RASGEF1A","10","43194535","43266919","-1"
"ENSG00000204308",356.266451292933,-0.176467938062279,0.12943667990657,-1.36335340329849,0.172771158964809,0.398669245603751,"RNF5","6","32178405","32180793","1"
"ENSG00000255346",44.4248486547419,-0.839807923129306,0.615956136828398,-1.36342163494553,0.172749666457569,0.398669245603751,"NOX5","15","68930525","69062762","1"
"ENSG00000112365",222.014374563906,0.157427420487074,0.115515109377676,1.36282968812648,0.172936192277369,0.398924631502,"ZBTB24","6","109462594","109483237","-1"
"ENSG00000143995",1726.70025268597,-0.179669275593656,0.131830212920045,-1.36288390660968,0.172919101462259,0.398924631502,"MEIS1","2","66433452","66573869","1"
"ENSG00000130032",49.2546610410928,-2.33647874055745,1.71458604004107,-1.36270719928496,0.172974808005907,0.398951010671072,"PRRG3","X","151694658","151705924","1"
"ENSG00000176658",8583.97346779355,0.210104576741504,0.154218118044393,1.36238581695715,0.173076157372624,0.399122048376336,"MYO1D","17","32492522","32877177","-1"
"ENSG00000030582",10843.8910370966,-0.177702630380587,0.130466916117053,-1.36205128218984,0.173181701567633,0.399218718645509,"GRN","17","44345246","44353106","1"
"ENSG00000068489",86.2802348393996,-0.233137244901874,0.17115912774484,-1.36210816199899,0.173163752853203,0.399218718645509,"PRR11","17","59155499","59204705","1"
"ENSG00000118777",33.7751022146274,-0.508818360048115,0.373583316060873,-1.36199433479306,0.173199673002766,0.399218718645509,"ABCG2","4","88090150","88231628","-1"
"ENSG00000004660",88.4337728728113,-0.668225844793173,0.490881779737427,-1.36127652802801,0.173426317691885,0.399233182760668,"CAMKK1","17","3860315","3894891","-1"
"ENSG00000102595",950.01302972612,0.162891784026977,0.119665581176572,1.36122502749243,0.17344258730293,0.399233182760668,"UGGT2","13","95801580","96053482","-1"
"ENSG00000110944",19.2028838810258,0.454462196962102,0.333788279182856,1.36152832590368,0.173346788269146,0.399233182760668,"IL23A","12","56334174","56340410","1"
"ENSG00000115255",61.2452953640182,0.507195322034011,0.372552421729382,1.36140658992262,0.173385234722008,0.399233182760668,"REEP6","19","1491166","1497927","1"
"ENSG00000119446",463.804763817448,0.151132296324213,0.111055543860739,1.36087124577707,0.173554381844499,0.399233182760668,"RBM18","9","122237622","122264840","-1"
"ENSG00000134602",63.7050902915196,0.459262410265701,0.337399046506058,1.36118467144943,0.173455337037766,0.399233182760668,"STK26","X","132023302","132075943","1"
"ENSG00000162627",727.808454161277,-0.150159084125363,0.110341728174159,-1.36085492415306,0.173559540754587,0.399233182760668,"SNX7","1","98661701","98760500","1"
"ENSG00000168286",334.430875690945,0.148231033323011,0.108912030726455,1.36101615527958,0.17350858412959,0.399233182760668,"THAP11","16","67842082","67844195","1"
"ENSG00000197530",880.531373513654,-0.227922734294012,0.167380899481144,-1.36170097663795,0.173292272931003,0.399233182760668,"MIB2","1","1615415","1630610","1"
"ENSG00000197857",138.273054387131,-0.224271861924507,0.164691069243954,-1.36177306367655,0.173269514878249,0.399233182760668,"ZNF44","19","12224686","12294887","-1"
"ENSG00000258744",49.212245090933,-0.484372937543476,0.355900789966033,-1.36097741617742,0.173520826488788,0.399233182760668,"AL132800.1","14","24443016","24508688","1"
"ENSG00000268388",1579.52993474522,-0.397553225355193,0.292124934058893,-1.36090137815845,0.173544857955655,0.399233182760668,"FENDRR","16","86474529","86509099","-1"
"ENSG00000279713",20.7249975241591,-0.56053465878694,0.411634221022317,-1.36172997812189,0.173283116823659,0.399233182760668,"AC080038.4","17","62679403","62681354","-1"
"ENSG00000182310",60.9686104733711,-0.438323236571391,0.322159673121557,-1.3605776052734,0.173647212730878,0.399372263939804,"SPACA6","19","51689128","51712387","1"
"ENSG00000116678",892.481652856939,0.403927158146211,0.296936256408446,1.3603160591834,0.173729928592312,0.399374767717769,"LEPR","1","65420652","65641559","1"
"ENSG00000168246",791.075342230509,-0.154715354641535,0.113730079546098,-1.36037322104241,0.173711848223513,0.399374767717769,"UBTD2","5","172209646","172283764","-1"
"ENSG00000172115",674.91809488843,0.295313050984429,0.217089134512976,1.36033086891678,0.173725244119845,0.399374767717769,"CYCS","7","25120091","25125361","-1"
"ENSG00000135390",1871.85249933741,-0.12135692757762,0.0892244069865203,-1.36013151195227,0.173788310713632,0.399446417891432,"ATP5MC2","12","53632726","53677408","-1"
"ENSG00000186141",731.930281035456,0.139235964832537,0.102379982858071,1.35999207018387,0.17383243329469,0.399485275700558,"POLR3C","1","145824088","145844402","1"
"ENSG00000136897",282.389456464037,0.163125121193508,0.119962917594412,1.35979621423535,0.173894420750703,0.39950263073702,"MRPL50","9","101387633","101398618","-1"
"ENSG00000196793",58.0221608577981,-0.378497839144474,0.278347530464417,-1.35980311559782,0.17389223622238,0.39950263073702,"ZNF239","10","43556344","43574618","-1"
"ENSG00000223705",207.302880401635,-0.161623397522879,0.118872785879358,-1.35963329476359,0.173945996551306,0.39955858174962,"NSUN5P1","7","75410322","75416787","1"
"ENSG00000166106",1803.90522082627,0.530908087093867,0.390505112834622,1.35954196153817,0.173974915123481,0.399562479139799,"ADAMTS15","11","130448974","130476641","1"
"ENSG00000131165",1542.8083552485,0.203783404401802,0.149927702645314,1.35921114514704,0.174079690611989,0.399740566145616,"CHMP1A","16","89644435","89657721","-1"
"ENSG00000170515",754.779615512246,0.161133341288709,0.118568233409378,1.35899251136151,0.174148961717901,0.399837081197459,"PA2G4","12","56104537","56113910","1"
"ENSG00000159882",100.380667239017,-0.219887473031317,0.161819294398193,-1.3588458276813,0.174195447961229,0.399881261366111,"ZNF230","19","44002957","44013924","1"
"ENSG00000184508",47.3427793770156,-0.297473055802943,0.218958477088748,-1.35858204604872,0.174279067606205,0.400010657439231,"HDDC3","15","90929964","90935196","-1"
"ENSG00000060642",327.623962285878,0.244844787519386,0.180347423853854,1.35762841679289,0.174581621294818,0.400642438612466,"PIGV","1","26787472","26798398","1"
"ENSG00000111676",5010.40437336454,0.142248319227339,0.104784211923681,1.35753580254003,0.174611025482542,0.400647277166289,"ATN1","12","6924463","6942321","1"
"ENSG00000147535",551.46187470262,-0.265387622546047,0.195544204385785,-1.35717457533269,0.174725747187775,0.400847845767765,"PLPP5","8","38263130","38269243","-1"
"ENSG00000184207",127.802065939938,0.251962225093804,0.185712353645399,1.35673378829124,0.17486581241012,0.401106484537543,"PGP","16","2211997","2214807","-1"
"ENSG00000089486",609.305724639227,-0.180539146381686,0.133094024941328,-1.35647822252932,0.174947059782797,0.401230147420608,"CDIP1","16","4510669","4538828","-1"
"ENSG00000177542",282.951581623593,0.242698336353296,0.178949346934817,1.35624041389601,0.175022687257397,0.401340884793638,"SLC25A22","11","790475","798281","-1"
"ENSG00000264575",20.0292404053486,-0.456553772850816,0.336666688262781,-1.35610022840887,0.175067280223321,0.401380434101516,"LINC00526","18","5236724","5238598","-1"
"ENSG00000183495",1300.63881520521,-0.148424700660383,0.109468503573096,-1.35586671796672,0.175141578655904,0.401488066767353,"EP400","12","131949920","132081102","1"
"ENSG00000197935",38.8423356029736,-0.430054142786055,0.317268030927733,-1.35549157451673,0.175260991189224,0.401699067563309,"ZNF311","6","28994785","29005316","-1"
"ENSG00000183624",367.366082886742,0.160047726757319,0.118112723992619,1.35504221177153,0.175404108541057,0.401964325552793,"HMCES","3","129278828","129306186","1"
"ENSG00000198208",16.615344974172,0.833515608840974,0.615206825454748,1.35485429347254,0.175463984409117,0.402038770396038,"RPS6KL1","14","74903954","74923396","-1"
"ENSG00000138463",368.265199131125,0.237830893626092,0.175554430656833,1.35474161908789,0.175499892836135,0.402057608232105,"SLC49A4","3","122795069","122881139","1"
"ENSG00000213988",15.0667565894034,-0.493889922426611,0.364586804079026,-1.35465660550774,0.175526989613798,0.402057608232105,"ZNF90","19","20077994","20127076","1"
"ENSG00000225914",18.6132316343001,-0.709462175043742,0.523831653284564,-1.35437057038311,0.175618181847522,0.402203724942726,"TSBP1-AS1","6","32254640","32407763","1"
"ENSG00000120437",140.974485397104,0.281967784426327,0.208216163615368,1.35420699109219,0.175670349229329,0.402260434631528,"ACAT2","6","159760328","159779055","1"
"ENSG00000176399",19.041304401665,-0.986118055338003,0.728336029092456,-1.35393282214359,0.175757810888033,0.402397932961245,"DMRTA1","9","22446824","22455740","1"
"ENSG00000139613",2432.44712520328,-0.130573965019739,0.0964471265046129,-1.35383986803893,0.17578747121626,0.402403072756123,"SMARCC2","12","56162359","56189567","-1"
"ENSG00000119285",1190.70991408061,0.144045165906188,0.106431048518622,1.35341301162682,0.175923722937939,0.402589399015135,"HEATR1","1","236549005","236604516","-1"
"ENSG00000164694",407.925242986626,-0.658191407846499,0.486298953643793,-1.35347074657416,0.175905289452882,0.402589399015135,"FNDC1","6","159169400","159272108","1"
"ENSG00000224687",15.6682096484098,0.682754026830036,0.504564466576895,1.35315519038038,0.176006057108953,0.402652260948442,"RASAL2-AS1","1","178090677","178093984","-1"
"ENSG00000254469",16.3018695892526,-0.532228941697819,0.393311508798946,-1.35319951181465,0.175991901193651,0.402652260948442,"AP002495.1","11","71865509","71928654","-1"
"ENSG00000023171",93.7724168286661,-0.669997287536466,0.495238239578586,-1.35287874398913,0.176094371061848,0.402791519159391,"GRAMD1B","11","123358428","123627774","1"
"ENSG00000038002",589.292615142463,-0.248384165961007,0.183635557891925,-1.35259297715744,0.176185697260748,0.402937622996767,"AGA","4","177430774","177442437","-1"
"ENSG00000188549",1102.75454665694,0.117339921996357,0.0867633824413613,1.35241294996378,0.176243249004277,0.40300645098688,"CCDC9B","15","40331452","40340967","-1"
"ENSG00000056097",3208.45663499617,0.159402492228948,0.11791283947615,1.35186713285104,0.1764178234499,0.403342805700566,"ZFR","5","32354350","32444740","-1"
"ENSG00000107651",1319.89360206446,0.191342694804054,0.141550375169843,1.35176395381832,0.176450838769272,0.403355460435349,"SEC23IP","10","119892730","119944657","1"
"ENSG00000119231",725.520499231253,0.186185472124014,0.137781644979426,1.35130823958311,0.176596713709385,0.403626061013134,"SENP5","3","196867856","196934714","1"
"ENSG00000149150",586.231929403393,0.288553757267418,0.213557661454924,1.35117492531788,0.176639404831189,0.403660779092666,"SLC43A1","11","57484534","57515780","-1"
"ENSG00000135999",639.015309931084,-0.124692291800129,0.0923103073127551,-1.35079489420028,0.176761144107305,0.40380535093878,"EPC2","2","148644440","148787569","1"
"ENSG00000161013",6137.04922189529,0.237232500175568,0.175641086968884,1.35066631771412,0.176802346486962,0.40380535093878,"MGAT4B","5","179797597","179806952","-1"
"ENSG00000164244",1659.25726458178,-0.211028306294073,0.156243890201984,-1.35063397372701,0.176812712255317,0.40380535093878,"PRRC1","5","127517609","127555089","1"
"ENSG00000173674",1054.3744273256,0.296305277838741,0.219370847272542,1.35070489776893,0.176789982743564,0.40380535093878,"EIF1AX","X","20124525","20141838","-1"
"ENSG00000135372",799.840964054049,0.169510379493785,0.12551965974289,1.35046876195333,0.17686566724373,0.40386345112064,"NAT10","11","34105617","34147670","1"
"ENSG00000116213",318.521639463414,0.233721414971433,0.173079932205992,1.35036692002669,0.17689831631295,0.403875172941591,"WRAP73","1","3630767","3652761","-1"
"ENSG00000095485",235.756125396562,0.265983796290584,0.197115212921261,1.34938238580719,0.177214175513683,0.404297468090989,"CWF19L1","10","100232298","100267680","-1"
"ENSG00000138119",16337.0759164554,0.319741482416317,0.236947116992325,1.34942128216177,0.177201688783112,0.404297468090989,"MYOF","10","93306429","93482334","-1"
"ENSG00000177879",2277.6843264304,0.0923334142357394,0.06842750494358,1.34936111307683,0.177221004884686,0.404297468090989,"AP3S1","5","115841592","115914081","1"
"ENSG00000225484",263.043699442965,0.228008156425124,0.168962276243849,1.34946191240972,0.17718864612801,0.404297468090989,"NUTM2B-AS1","10","79661394","79826594","-1"
"ENSG00000259642",92.6063071930186,0.322772649944979,0.239193548461764,1.34942038370477,0.17720197720353,0.404297468090989,"ST20-AS1","15","79922771","79926993","1"
"ENSG00000109971",19496.1855395439,-0.2525880928912,0.187229523305713,-1.34908260423634,0.177310435103235,0.404438627264224,"HSPA8","11","123057489","123063230","-1"
"ENSG00000171357",23.3961100124843,-0.400686847278328,0.297103289642123,-1.34864493678605,0.177451039646787,0.404633580850635,"LURAP1","1","46203334","46221256","1"
"ENSG00000286892",51.6680052876345,0.510495012500422,0.378523371238792,1.3486485942195,0.177449864319963,0.404633580850635,"AC084212.1","3","157579694","157587495","-1"
"ENSG00000135945",426.54161451948,-0.188436230945116,0.139746145011996,-1.34841809717857,0.177523946541753,0.404694272703193,"REV1","2","99400475","99490035","-1"
"ENSG00000254473",36.2688514139733,-0.516813319279469,0.38328162103598,-1.34839055909481,0.177532798878312,0.404694272703193,"AL354920.1","9","83707594","83713378","1"
"ENSG00000073803",257.393286881675,0.161353740507782,0.1196735225976,1.34828270285259,0.177567473292178,0.404710461643259,"MAP3K13","3","185282941","185489094","1"
"ENSG00000117594",1020.32267189713,1.1314908160906,0.839735682957485,1.34743686502112,0.177839574293508,0.405113079151517,"HSD11B1","1","209686178","209734949","1"
"ENSG00000122335",980.331747191291,-0.290286852490752,0.215416708271233,-1.34755959656225,0.177800073044789,0.405113079151517,"SERAC1","6","158109519","158168280","-1"
"ENSG00000132017",194.2978863339,-0.189688849586764,0.140809270532147,-1.34713324534593,0.177937322611379,0.405113079151517,"DCAF15","19","13952492","13961449","1"
"ENSG00000182481",1242.62922153463,-0.229446087362398,0.170291282450785,-1.34737424053817,0.177859732552676,0.405113079151517,"KPNA2","17","68035708","68046854","1"
"ENSG00000240053",33.1129678277899,0.363568264432739,0.269794955009418,1.34757250898204,0.177795917551526,0.405113079151517,"LY6G5B","6","31670167","31673776","1"
"ENSG00000250303",129.334877612384,-0.204948546644179,0.152131115827558,-1.34718361545766,0.177921103525212,0.405113079151517,"AP002884.1","11","112270749","112362534","1"
"ENSG00000251359",14.1249248743713,-0.670684201186723,0.497843379616092,-1.34717911023325,0.177922554154622,0.405113079151517,"WWC2-AS2","4","183097017","183099199","-1"
"ENSG00000234009",93.6002224901191,0.235684509402147,0.174993139729829,1.34682142263417,0.178037753465929,0.405278868699272,"RPL5P34","22","42776406","42777296","-1"
"ENSG00000136319",247.292381777173,-0.160492142425312,0.119172717842656,-1.34671882399468,0.178070807328747,0.40529125600424,"TTC5","14","20256558","20305960","-1"
"ENSG00000107902",238.156828092352,-0.292783865904409,0.217528614738524,-1.34595564016414,0.178316823096231,0.405473947235705,"LHPP","10","124461823","124617888","1"
"ENSG00000110328",57.1293665287875,-0.425650161499049,0.316203684989099,-1.3461265054951,0.178261721919542,0.405473947235705,"GALNT18","11","11270877","11622005","-1"
"ENSG00000158773",547.462501080781,-0.205493266822609,0.152662643412834,-1.34606123822256,0.178282768014199,0.405473947235705,"USF1","1","161039251","161045977","-1"
"ENSG00000160685",446.541081773975,-0.226499452088962,0.168236749135344,-1.34631377064203,0.178201346634747,0.405473947235705,"ZBTB7B","1","155002630","155018522","1"
"ENSG00000184792",18.8100243484941,-0.62634500228913,0.465331738374604,-1.3460182287951,0.178296637851449,0.405473947235705,"OSBP2","22","30693782","30907824","1"
"ENSG00000187624",34.9546712359018,-0.545533601658251,0.405224711566926,-1.34624958963825,0.178222037219252,0.405473947235705,"C17orf97","17","410325","431062","1"
"ENSG00000154473",1433.83300908949,0.0900320342986039,0.06694768672423,1.34481172843899,0.178686041765498,0.406124763244654,"BUB3","10","123154402","123170467","1"
"ENSG00000163874",151.61992291912,0.207913336839249,0.154592549288859,1.34491175542205,0.17865373353295,0.406124763244654,"ZC3H12A","1","37474580","37484377","1"
"ENSG00000188612",1677.09568622358,-0.162483653029214,0.120816915136067,-1.34487503547182,0.178665593394683,0.406124763244654,"SUMO2","17","75165586","75182959","-1"
"ENSG00000078618",3176.11558398203,0.116584367948825,0.0867299052339348,1.34422339831185,0.178876157525719,0.406475789082831,"NRDC","1","51789191","51878937","-1"
"ENSG00000172432",930.010374053989,-0.120939608721673,0.0899739547788414,-1.34416241921283,0.178895871200101,0.406475789082831,"GTPBP2","6","43605316","43629264","-1"
"ENSG00000236060",14.7831647339134,0.944935085076439,0.703048070340098,1.34405473102192,0.178930689205414,0.406491975879441,"HSPB1P1","9","72007881","72008136","-1"
"ENSG00000186350",1884.24488822937,0.216090306709013,0.160788546979211,1.34394091350892,0.178967494436248,0.406512671515822,"RXRA","9","134317098","134440585","1"
"ENSG00000127663",1419.78761571162,0.169342089909637,0.126048022864079,1.34347279760384,0.179118928532726,0.406763883716994,"KDM4B","19","4969113","5153598","1"
"ENSG00000141446",313.361850069562,0.131547120552375,0.0979214790005915,1.34339393047342,0.179144451190271,0.406763883716994,"ESCO1","18","21529284","21600884","-1"
"ENSG00000156398",39.3197480499082,0.622072821686134,0.46307848547951,1.34334209252237,0.179161228248424,0.406763883716994,"SFXN2","10","102714538","102743492","1"
